"","A7_tophat","B7_tophat","C7_tophat","D7_tophat","E7_tophat","G7_tophat","H7_tophat","A8_tophat","B8_tophat","C8_tophat","D8_tophat","E8_tophat","F8_tophat","G8_tophat","H8_tophat","A9_tophat","B9_tophat","C9_tophat","D9_tophat","E9_tophat","F9_tophat","G9_tophat","H9_tophat","A10_tophat","B10_tophat","C10_tophat","D10_tophat","E10_tophat","F10_tophat","G10_tophat","H10_tophat","A11_tophat","B11_tophat","C11_tophat","D11_tophat","E11_tophat","F11_tophat","H11_tophat","A12_tophat","B12_tophat","C12_tophat","D12_tophat","E12_tophat","F12_tophat","G12_tophat","H12_tophat","B1_tophat","C1_tophat","D1_tophat","F1_tophat","A2_tophat","C2_tophat","D2_tophat","E2_tophat","F2_tophat","G2_tophat","H2_tophat","C3_tophat","E3_tophat","F3_tophat","G3_tophat","H3_tophat","B4_tophat","D4_tophat","F4_tophat","C5_tophat","D5_tophat","E5_tophat","F5_tophat","G5_tophat","A6_tophat","B6_tophat","D6_tophat","G6_tophat","A1S1","A2S9","A3S17","A4S25","A5S33","A6S41","B1S2","B2S10","B3S18","B4S26","B5S34","B6S42","C1S3","C2S11","C3S19","C4S27","C5S35","C6S43","D1S4","D2S12","D3S20","D4S28","D5S36","D6S44","E1S5","E2S13","E3S21","E4S29","E5S37","E6S45","F1S6","F2S14","F3S22","F4S30","F5S38","F6S46","G1S7","G2S15","G3S23","G4S31","G5S39","G6S47","H1S8","H2S16","H3S24","H4S32","H5S40","H6S48","A7S49","A8S57","A10S73","A11S81","A12S89","B7S50","B8S58","B9S66","B10S74","B11S82","B12S90","C8S59","C9S67","C10S75","C11S83","C12S91","D7S52","D8S60","D10S76","D11S84","D12S92","E7S53","E9S69","E11S85","E12S93","F7S54","F8S62","F9S70","F10S78","F11S86","F12S94","G7S55","G9S71","G10S79","G11S87","G12S95","H7S56","H8S64","H9S72","H11S88"
"MGST3",11.8317486750012,46.3643841735977,24.0355823796928,21.8855069298114,20.066094985782,41.9100089858458,29.5511730913965,12.2656460048462,5.95823916013075,3.69740016404864,8.9502107184636,9.44797694009316,19.389101220899,51.7382945306842,16.7454219197388,4.6362614659936,8.00944198574981,6.6374680657566,9.70068922549564,29.5505593133857,11.790033741426,23.0791370702518,9.05843491027607,14.3756175429626,3.43289136651247,11.9973776195985,17.659622086442,17.5440982444619,24.1173735974073,21.8853130730902,32.4908730216354,15.4082056942622,18.3618241216111,29.5225609905301,7.86320303674992,2.03901210043167,21.8536975733301,15.213132595759,28.0214588099193,17.2107334530356,13.0454573104513,25.0645081913618,7.60586393833202,44.438637057891,0.123525066880924,17.7604477547996,38.8847248559383,20.5315041394715,15.2998915224145,14.5838431599327,28.7460094776529,34.7861929221216,5.36811739189502,31.7406079278973,4.02804565185808,34.0573055267853,57.6406852570061,18.0598603742649,1.2469972601164,20.0767095752396,6.07938629669048,4.63908671670972,26.1674455447753,19.364546830553,12.9500988386222,19.0048081531134,7.3340088908943,57.9339995182176,7.47158300471663,30.6952249388064,29.7720354924551,12.7321818986872,0.257817244640966,8.26908290371658,22.5946173542145,34.1265620409977,54.9282675794207,32.5198383751025,48.6123356695011,8.41839254040076,8.48084466534395,24.3766182430128,25.6282985755001,30.5578416847489,21.6427988762043,11.8016149192957,49.826107110482,18.5926281349134,17.8379437993563,37.8755475950559,14.5066031262492,12.6533735575221,28.0323354070167,42.8372178633047,23.6520479209896,11.4425508813238,3.17108672787856,34.4112059916366,12.1134440943053,31.542689377649,34.5027878217472,31.212876075879,40.3734311258551,23.765419930491,12.1824118360862,64.1493837683588,35.6416365219935,31.9092333647869,34.9901033153069,9.37213850062552,23.1959826356718,23.7182446890971,36.4685810045956,33.5791145295562,22.212503124612,24.0246196742675,8.36628285772361,36.2192820696835,36.8565164099784,53.3329952794375,25.7520207372174,45.1707047615882,9.37042413416216,11.1055965247385,31.8528091140838,1.02369581654948,5.36739942013098,8.02780382320523,14.1979374572802,28.9159155862995,2.31582866027804,15.9457564125536,35.5939064533805,27.971819137069,8.9899567221557,28.7513427093764,32.1939974967741,3.81102159182302,10.2805457254666,16.7838257877106,9.32702670013503,0,18.0351566480167,11.5244570840004,33.8914208755196,20.2208634111539,28.3077885003611,35.7921061454634,25.5478616079184,7.5792107616444,23.0148076843991,9.1327888148776,38.7293523793995,14.878653438051,18.4577049265807,11.3325864181962,36.0169137101286,14.2836109894982,0,0,13.4883665783012,41.2197528376343
"SLC27A3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9590658767932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17225524848177,0,0,0,0,0,0,0,0,0,0,0,0.183573515107338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180743851211213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67835363068245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PYCR2",0,0,0,3.13427483274745,0.492636441671454,0,3.42898783623281,0,0,0,0,0,0,3.84299427027693,2.71691165869638,0.230068594136899,0.291883511427177,0,0,0,0.887034742900177,0.458109160459757,0,4.55987245004617,0,0,0.442879658099738,2.63046665377473,0,3.1902157677511,0.332363872233212,0.536370076481127,3.11023655044763,0,0.654981049335052,2.11360857001992,3.28836870759159,0.724118839516431,0,6.15493161205979,3.23109246677415,1.43986054077531,2.08697334637382,0.223855111645044,0,0.910394845281751,3.02304806139865,0,5.9094807655954,0,0,4.28893600577374,0,1.56952172547798,0,0.763772860511583,1.3774206635092,0.264913774325583,0,0,0,1.75456431894045,0,0,0.29042033363747,0,0,0,0,0,0,0,1.2026222499882,0,2.47573432870869,0,0,5.49612458033049,0,0.321874531143476,0,1.12954890693296,0.536083183315637,4.2199652458104,0,0,0.373666224940377,0,0,0,8.37793631700406,0.21079755543893,2.00143613316593,0,0.473511031268354,0,1.70676331103924,0.46526252168399,0,0,0.681960870350979,0,0,0.890416938541752,0,7.20630385883839,0,0.195848409872859,0.61129555147659,6.31475946738734,0,0,0,0,4.09979992380037,0,5.66500940865849,0,1.03567494083016,0,0,0,0,0.518035071650905,0,0,0,0,3.0333497313692,0,0,0.445395603978704,23.6403792391617,0,0,0,0,0,0,0,0,0,0,0,0,0.478796251143904,1.33649171058551,0,1.98618901876848,0.226629613208384,0,0.484103268599432,0,3.19944864738239,0.677939985608188,0,0.146601748339729,0.479336483419579,0,0,0,0
"GALM",22.9028849351808,0,33.7307798373235,0.57806748323381,0,0,0,0,0,0,0,57.5916924968877,0,0,0,1.18811050334209,0,0,3.00689664391589,0,32.0655111218424,0.295718493902517,45.716035590218,0,0,0,0,6.79207232035597,10.5986079646984,3.60385754337259,43.3385811635079,2.07742474783335,14.8262326613232,0,5.07363814990292,0,2.47649129609362,0.934865971304009,0.685981511968215,13.1286024518045,31.6336305538878,1.11535003610165,40.752268693112,10.4042078986509,55.4202075064982,0,0,0,0.293437409948644,0,0,0,0,0,0,0,3.55660876699651,0,0,0,0,0,0.648502765672987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10661786168848,0.48609739101225,0,0,0,1.77679869062729,0,75.0606586539621,30.1810458632708,129.053729861165,0,7.07584683224611,0,1.77180800380885,3.36226775643633,0,0,0,0,0,1.32065755645388,0,13.5462474148941,0,0,0,0,0,0.39460332910729,0,0,1.55257108955201,0,0,7.21773183065931,0,0,15.3888742426951,0,0,0,3.94243510157501,0.408918669944919,0,0,11.2289681591511,0,0,0,0,0,2.58760478311499,0,0,14.8239154098403,0,0.893453489157787,19.1256824330377,0,0,0,0,0,0,0,0,0,0,0,1.75552659521849,0,0,0,0,0,0,87.0635730677649,0,0,0,0,0
"ENOPH1",43.8265082092966,0,40.1567299120499,0.398224266227736,0.876284673037322,126.64145539649,0,1.5419931475752,0,0,0,0.47800333799291,36.6394984785448,3.19003316973704,1.81228070270822,0.409238062262277,0.519192300326267,31.5522150938597,31.9590157581917,96.163725321984,0.525942245913817,0,0,12.4049723948213,0,95.6744290981001,70.9001123766781,1.559661051341,0,12.4132870938389,0,40.0712151359856,10.2136269444671,13.1635809444403,33.7866718278721,0,30.2210556894726,32.2009390115825,166.342894635492,81.397335201188,0.957892597968765,17.4159842674243,78.8850159826263,134.188592490378,7.68691916197515,96.3530433807109,12.2211213436116,87.3073063864656,23.4489094705627,0,0.870488332420517,4.45025647940655,0,45.5995795067347,0,178.878747030004,60.2726632380342,0,0,64.4469443074947,0,0,0.446746349685836,0,2.58294825126461,0,89.8062970187953,2.22543909443323,113.866247297278,0.420275573012122,38.858184851265,16.8331501494791,0,0,0,0,100.481512792239,0,0,83.5907362627678,5.35408515550061,6.69734183172433,0,7.92334654301158,0,35.9044950224538,2.65865825626714,0,16.2102340493499,50.2113810534029,2.86584298327147,122.986684769707,90.7821779098391,0.488231538827327,0.421132527068793,80.2967708047608,0,48.4141840897212,69.9744011376057,1.07261741939538,0,33.1256168940345,40.1987786534292,0,0,0,0.782351266369502,38.3205219554687,0,8.64036604046694,0,0,2.48024731041982,40.1955093053912,93.4776469090721,43.1901364359798,1.679453818106,13.8276841021318,8.29000252637827,1.06888648736817,68.7958538276688,0,61.4104971441724,48.8375325375741,0,0,36.2391321216867,16.4177033361582,41.3664019497964,7.34459884627369,0,92.6937535640303,95.8364548941386,50.2072517459809,113.220339434578,1.19878419307139,104.017840659948,3.5134586988099,0,25.4485586811157,0,0,27.3856133494693,55.3599274120632,1.8747116166271,4.89708076818121,207.301018242632,28.8853269670073,0,41.9245758739586,53.707610932399,0,0,34.5841864464136,113.354243875114,62.3761292697799,31.8139549122983,0,1.03915046124512,0,31.9015199034629,0
"MUT",38.1918384421905,1.45746298684152,16.0850292744596,63.8842436159019,30.5291362648939,0,99.1655233400715,0,0.568153404700923,0.243687405097615,0,1.5491439201424,0,0,0,17.2417049704792,24.9590376970663,0,36.1233206922746,0.303755923649063,0,3.52117193059705,4.28846255797204,1.54626274285531,0,0,0,0,0,12.2605038094846,0.319331733204596,9.79143646151384,31.9516387058091,42.0430977779449,3.7757936618376,0,3.94928783833853,0,0,14.3983156706345,0,22.9644890068515,1.75449939835521,2.79600945795968,1.38401451969411,11.8084209499909,0,0,0,0,32.9132358283831,0,0,3.76995015682295,0,60.6628648709483,0.264682274204328,0,0,0,0,1.40480587641671,0,0,0,7.23178779573295,6.8918947246254,0,2.39182901431332,0,0,13.7952527875809,0,0,1.01942556704744,1.25023965427186,0,0,0.243699427653178,0,0,0,0,0,0,0,0,1.85171357056884,0,0,1.23837440194713,0,1.92295890948618,12.9220523980105,0.454944447753698,0,0,0,0.343602323780042,0,5.569377425323,0,2.32640685439529,65.8737528867188,18.3909934647484,0,11.8323064292213,0.376338208782095,0,0,0.225017522851437,1.92570167149022,1.87556711790882,16.6552934855006,24.7085543650791,0.598176787538962,6.95479341853711,0,0,0,1.74869036764037,31.3933089056598,0,110.743296345495,0,0,0,2.28032346379213,0.485735117470964,0,0,0,0,9.97779963119433,1.43894803229109,3.88509681136766,0,0,0,18.9005949793896,0.254885372059653,0,0,0,0,0,0,0,0,0,210.804879933383,0,0,0,0,0,0,81.5158421846056,0,7.07637045878444,0.564964452199383,0
"MDH2",50.6996024656846,218.88701460195,50.1883221808436,243.18367062457,96.4972094628712,70.822793790147,105.838473662908,6.86083191176003,42.1204373040678,47.924899644821,60.5580078733247,249.100654652897,221.34332261885,128.755331020069,122.63132604497,101.056287223294,146.97733692771,64.769053555259,163.591363964103,40.0340463041261,145.963057110619,179.468069652984,78.5988852268886,97.6505337567959,0,185.161468363736,71.4161390116635,251.265636141265,81.5150650109234,101.190669480576,71.3504265062165,42.9806114403424,17.9881578636076,107.907159151626,63.500601617983,21.9551743275813,101.931903686352,123.930721881161,68.0715600608832,139.252874731647,104.152075220643,133.042481235734,50.5831669442854,122.908814128186,96.0495433326172,105.150104550479,7.61260730769324,124.591042929166,133.337926843651,62.8500112433247,59.0645818523727,103.59981267485,17.6407168180368,49.1691512625937,50.3427343422568,19.3935235699286,259.17919459995,50.5807050585842,193.674090718041,73.782477184602,58.9141120488015,33.8475262834547,52.1776669057681,149.339583790493,69.2415995783252,79.4271828507269,101.259075514887,17.3279863573694,42.2190150649066,135.804646673465,49.0120144050108,70.0537651122262,0.594870275261949,0,57.7315173846052,83.0324295301582,106.446456836444,71.7717489003641,62.7320210293714,74.1934496717002,7.2317017098171,99.8255262860971,127.281842986186,108.543857511847,49.9371473109016,63.9911047245145,107.572153526629,121.389377243244,72.1246337817822,77.2067821018405,60.567596144669,104.686894516587,143.219859975375,98.5681951121938,11.4767577584183,21.3461175515965,99.3389998428207,96.1982974592415,148.947407879547,92.7640257209182,115.3662022537,67.8313813767947,56.9576016840728,28.6285797611618,110.95611583894,37.3429815847157,119.657198972677,134.656674208079,112.180708576123,96.1095371158778,260.885229472524,98.7445446876017,109.802544346765,123.413898245616,19.9107109330245,75.1422418926107,44.5232847549249,23.0714586433537,73.7698659309684,138.513421286045,54.9170902891112,130.204306105271,6.58021007197824,95.0661938643385,49.073492258801,4.72401458655984,169.738836278741,8.60919704507218,150.042924092171,7.71576231447319,6.67923529765031,115.664014955222,57.6520664401091,99.5764714466818,42.720342302447,67.6723718987669,61.9589504929677,114.964209208861,103.173286327934,96.1266708627354,22.5703412104479,0,99.2731170151769,238.197245789177,250.027626332336,63.4714718338714,107.625133677688,3.76524223523262,19.4035283851525,74.2108969796907,47.7925458448154,116.37704299899,0,235.197091900444,232.725383238605,4.6600489284219,47.1352201850876,123.292557937958,41.3227128282141,0,58.4631142530064,0
"PSPH",6.42640688803952,0,1.65401594008374,0.291963844718018,0,3.84733439183352,6.70775571294926,0,0,0.661538075098451,0,0.700910035796989,56.504457658896,9.35527468315352,16.8301955193576,0,6.47110606036631,0.84119854604787,1.30173398725437,0,0,0,5.04481775737106,0.349803223688425,0,4.86555488207806,1.73271454939384,84.2369432779847,0,5.72061591011196,0,9.09343417860437,1.2480445668927,2.93728174113656,0,0,1.42948395905683,13.2208055174274,32.2215103023883,2.44294376580417,19.6641963449779,28.541977028119,32.3199406859005,8.17419664738326,11.6472688967654,1.48408862812494,0,5.30819664497991,0.592824311192409,10.2648346174608,6.38211033002009,8.85608865445159,42.0566136505316,0,4.59444399727458,6.97240003799387,0,18.3105101380883,0,24.0395772479746,0,4.95771354083428,0,1.60054109659309,3.78745127357772,0,12.5928809431811,0,0,3.69757292693503,44.7691149044134,6.38351688919109,0,0,3.22867308182791,1.1313416519105,6.13912211574593,0.477843126679952,0,0,0,0.491025242912446,0,0.611485832142935,0,9.57232603784726,2.92385027277749,4.18903824285697,82.6766336931238,0,1.26068038547243,0,0,5.36930955535122,15.7467276368681,19.2533210501489,24.8551784278508,7.8879011007873,0,0,0.444681943338926,0,0,0.580608583024509,7.02084665204195,0,6.88310491411257,3.06493543386838,4.38464017751728,7.60177026731885,6.71940450750934,1.56831040544898,7.63740165645204,0,0,19.8924102186269,48.4317511267715,4.73105049837602,0,1.95917373001498,2.96698053416172,0,6.60902586036972,36.8193145838948,0.607427377297851,0,0,0,18.1310920613551,6.28226458157914,1.76097724248695,3.48511578319615,20.4338818479583,30.559384986043,0.976577873471992,0.43945293102273,25.0446787705716,20.1782181788095,0,1.55483138212827,0,0,1.07561550311644,1.10694345016221,0,9.52227279994938,132.464619390371,0,20.0743879628644,0,8.75033487312801,1.68355295534169,0,0,0,3.41283251838124,13.9566775231493,3.125579314405,1.14280214555831,0,29.5238927063274,0
"PRPS1",0,0,0,0,8.56107065434489,0,0,0,0,0,0,0,0,0,0,0,0,8.661762397178,0,0,0,0,0,0,0,0,2.09901648483587,0,0,0,0,4.23685310413382,24.5681404708604,1.52495717462766,10.3475514899336,1.66956536605521,18.6155802501473,0,2.51827423472542,8.87817194888304,22.9705165762904,0,0.824262937898959,12.0241613214672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15888881043358,0,0,0,0.793562594836682,0,24.3170983392083,0,0,3.95308260195376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40756082622274,0,0,0,0,0,0,0,7.32650942245726,0,0,0,0.448529628378132,0,0,0,0.952653629068267,0,0,0,0,0,0,0,20.1113983348827,0,19.9524242118677,0,0,0,0.97808106637127,0,4.91790521158677,0,0,0,39.8722788380102,4.31305275544982,0,0,0,2.57543879663961,0,0,0,1.59738680298127,0,0,0,0,0,0,6.92061269355357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3833408918559,0,0,0,0,0,0,0,0
"CSGALNACT1",26.0761063281757,0,6.10970362208197,29.7805783896677,68.6328662322488,0.215325989670601,0,0,0,0,23.1631644559104,0,0,0,0,0,0,0,8.9247251452397,0,0.323718251664279,0,0,3.52397508994807,114.175488699142,27.4015283190506,0,0.159995624567656,0,1.96467353265492,0,0.880853350525085,2.75034502161515,0,0,0,33.4519884865516,1.58557815193811,0,12.3053082331023,1.3265647870806,0,2.14208149514775,0,0,2.74100794527003,0,5.5048457322032,2.36399955947988,0,0,24.6522566374421,0,0,0,0,0,1.0151270373625,0,13.9183130403324,22.2108111194772,0,0,0.268735228497879,10.1747748742825,0,3.77567706959034,0,0,0,1.92192362927243,0,0,0,0,0,0,0.802311681392115,0,0,0,0.412222407575738,2.3476858678455,0,0,0,2.86371434518136,0.703350980350818,1.30140309038986,1.63615665957137,0,0,0,0,0,0,1.40146537531079,0,1.95769773837595,0,0,31.6645291358941,0,0,0,0,0,9.86337833697682,0,0,0,0.877745357619067,2.9005323789788,5.76146233017484,0,0,0.86142198117139,23.5469909368369,0,2.7960803440463,0,2.1731325400323,0,0,0,0,0,0.144358876490319,0.415126357613673,0,0,5.7296963054689,0,0,0,0,0,0,0,0,15.6840498577473,0,0,4.80135319603795,25.962476605645,0,0,0,0,3.72182310080516,0,0,0,0,0,0,0,0,2.71829442464766,10.8548743248702,0,0
"AK3",0.79186865156213,6.61652248275761,13.0438139503334,16.3691226096623,0,3.63455668935409,0,28.2093939360944,0,8.55911921299584,0,38.4332596876075,0,3.70532197944346,38.4750871916696,0,23.4522509069973,10.8836042979854,11.7627428063833,5.3344635540859,2.85085803607088,2.39252950565342,0,40.7324513101459,0.964969452489559,0,17.436398370575,7.98443478212714,2.9315801642262,0,10.9489541332021,12.928875856469,10.7649759787212,9.30689901802653,41.5748600126442,0.424560454450801,38.5311773148628,18.6180758237836,1.06730337853631,11.1808213702514,4.75954887792867,0.231379775501792,0.20960511916235,0,0,19.3843228121077,0,28.0870335447828,37.4373246977753,0,3.53884672281149,32.7376982336765,0,1.68143869586488,3.77421498117998,19.2285170120378,0.221345939324565,1.48997008829919,69.3747405694151,3.404807041616,2.62905631248803,4.46423053236846,0,48.7134304559963,1.8667750020293,21.0550591117313,0.221672586374343,0,0,1.51872948534383,26.0153015314855,5.5060859038867,0,0,2.55754614155311,0,2.16134033761706,2.94401676531347,0,0,4.49145316333302,1.21009299212507,14.2141565175098,11.1138197896886,0,0,0,1.5485331644128,23.558598883658,0,0,0,0,0.220537333510002,0,32.3925836457069,1.59990817624148,10.0933841810963,0,36.3381152287918,0,3.40069424950925,0,9.47947446292949,7.44961127272333,4.13579976730121,9.1882208731551,0,2.21023635821638,1.56116361650195,0,0,0,21.8873728704809,3.89303492450016,0.250118757136245,0,0.832807206686503,11.233942749888,0,0.731188956980117,19.8739885925705,2.03592788605188,0,0,0.685133405152178,0.986111421547204,39.6225347236845,10.5613528530816,3.31760264637614,0,2.32613144678862,58.3089048268589,40.8648811528074,3.81060700751455,63.6260793974845,36.5597460818263,0,0,4.15107261556232,18.1180118419338,0,3.09256452334795,0.909324948872938,14.0572007568414,26.7368669897644,0.214768821839349,2.85418183803625,0,0,0,15.0400652037652,0,0,0,5.46692680816403,29.6834694122163,0,0,0,1.18115755704633,0
"AUH",5.24054792582378,0,0,0,0,0,0,5.53150774816613,0,0,1.79998372742711,42.4392024730419,60.4298255349996,0,9.20988532487901,0,0,0,0,8.57363874310262,0,2.55774233211521,0,7.27398607841731,0,1.983859253661,2.11946748690247,0,16.0058694241017,0,0,0,0,0,0,3.37166433534622,0,13.8615202476786,0,0,11.1676362451407,0,3.32917537362201,2.14258488612608,4.13622975278999,0,0,0,26.8304196891041,0.448428970223758,0,0,0,0,4.99551395353701,0,0,0,38.5659651693324,12.1677369094846,0,0,1.60258876548063,4.30714256835175,0,0,0,0,0,0,0,0,0,0,14.6689530148188,0,22.5282399694733,0,0,0,0,0,0,0,0,0.731808140958097,0,0,0,3.70836412458701,0,0,0,0,0,0,0,0,3.9934259446234,1.92387092495629,19.0378226140717,0,0,0,7.15662033249922,0,0,0,0,0,0.373600838427828,0,16.9047856985655,1.481415964123,1.78365560739942,0,0.502051074943113,0,0,0,0,4.38416941543616,0,0,0,0,0,0,1.20971276930822,4.39114634298914,0,26.6438490732611,0,0.424777665932497,0,0,0,0,0,0,0,0,0,0,18.4938889549905,0.190945980582411,0,0,2.77235218773408,0,1.07034654205401,0,0,0,0,0,0,18.733819896056,0,0,0,0
"GLUD1",8.74288399060138,15.3054026265234,115.8001047925,4.35398654251553,0.25212794300946,0.402627170228064,4.56282422334292,27.0637544123653,4.53965710618875,41.5383498362471,37.248000859081,0,97.4231307106558,1.8356968368052,1.39049670284518,64.7611383695099,52.5831588054224,1.65060413766995,2.72455377307687,20.3873828755047,78.6895687620416,0,48.1242112061054,0.274554277870824,21.3081196255145,0.954721695389287,77.0653395398675,0,4.04588330943779,4.28591753879349,0.340203088316007,25.25496752268,115.099216685571,52.6953090181086,2.01128878065205,0,56.379310434634,6.67078276199024,22.2987852100154,126.549901948273,0.551216968140594,74.2806008697876,24.2992433014032,2.97875517416619,3.24384056707391,24.228558695745,65.5439679221317,168.612950266669,39.5502596017737,45.7504591496658,43.0791540468977,11.3410810901939,0.776693692411068,7.76494744719045,66.1117730061553,369.003650514807,12.1252160777656,39.5896659868229,23.2577258770201,48.1465258993937,20.5421515448956,86.2054994281127,29.8211757718678,90.1977453058056,131.987995039046,144.101818544119,16.6614760097342,149.832951818298,38.9504106803348,16.6874124578342,4.39230944039463,176.02881902941,32.6211712498221,0,1.08605468907669,0.44398488811833,39.5804278330772,40.8805046979293,0,0,2.20071092434716,7.70793816950371,28.2594597199774,0.239972132477804,33.6715515286888,13.6175790526337,40.5428384987028,26.9607882181079,52.3186971291429,122.714590824813,22.0985079144846,42.2908177776189,43.7043732979518,1.12380661111149,60.5849223724287,0.290607431856249,101.035958221468,19.2875708797335,56.0071787761468,0.617235087887368,55.4946384975379,66.1395570977729,19.0015235231546,40.5581246552767,99.1896596058305,50.2289101264378,0.45020213537887,29.8696930610809,29.4085447830855,38.2849978647288,0.958898201955143,9.84750972401272,78.2134254155405,1.58427453205918,38.5314891079187,0.318636654800166,0.64429174607647,0.530473814659789,50.3548746806864,34.1373913325066,55.4237697077127,59.7011719601678,483.067860991197,16.7029875915677,15.2562834086653,5.06235513518722,140.197301878956,13.496467850331,1.81118878769402,21.3669595591722,202.140821191613,26.4422472295581,113.674170753656,1.09025060491683,0.255499487215084,65.5345578693118,115.640530569188,9.09815072262153,0.476563369666718,20.3393211965439,0.814633640112224,0,3.37692528514647,71.243245344285,0.647278946917285,79.8845489483136,0,14.0248050930762,52.0965413948861,3.24764937052355,0,0.165173815808956,0,7.30557209889762,344.189302292613,34.0191223018659,106.542268610114,0.245321115839347,0.29898830406669,0,3.91228651702775,0.406632171034885
"GSTO1",31.4897737872829,158.792420863233,119.950683605619,77.7314456978829,29.9069066780996,143.276461890933,35.7900351933423,41.5476420972177,168.158456386086,18.3689289048922,134.5974821796,75.5590137466025,79.1792420576233,239.575883844469,128.043901215887,109.775508599745,126.213468277126,91.3692847712894,79.3778037755205,8.75467324120897,32.1210440252806,41.4722890768669,42.467529694425,77.703893861934,0,39.0735803505656,102.828223302072,101.479424703604,9.0672104409208,95.1367242673875,95.5757422536038,79.976552976908,75.9340279375946,28.1003344538132,160.445180405712,1.12554968498104,110.905468958286,27.7640266581238,94.5060218425045,84.3640095303172,124.459478078777,79.1298307694352,149.478694580777,77.7239244705548,111.689889893394,79.0237261872994,179.132296642671,113.732087757189,55.1926094667449,86.2256514052012,56.2908924601914,30.4528828953223,142.235534663702,30.0891515650771,14.1748816248131,80.8033445083473,120.295824026236,195.2453682033,0,208.511309432727,78.0626054568298,131.431843367806,52.9636158801111,12.0255439032729,68.0486957976572,38.5982041965785,34.0851424444342,0,71.9660270839537,0,37.3928370213264,134.849875328267,0,41.0813515518172,118.278484680693,201.418956263082,99.5572984891842,222.438659981465,0,91.8737647533762,256.464161795121,93.8360563856468,179.850994170734,132.836708748893,50.7411241342314,67.4258852617111,22.2865054894067,13.6843567436676,75.9600739334591,67.9103383085645,80.3063097352565,15.2666794911265,190.42562103744,130.380341304524,103.384175221427,123.370846097715,138.151942614907,126.359632995849,89.1279231736316,123.309773110859,111.127358786412,34.8601661577724,198.858640916184,96.2563879307156,110.852705526366,209.054446759237,61.8339720581218,365.864055447373,89.8463475889347,234.876419849299,177.099169766625,64.0401144271155,61.7788389798242,195.176626278132,56.3674550891111,236.7225384993,51.6201136582255,38.6373787005162,169.869064186285,93.440653456653,127.93774465604,48.1345447114829,236.812515842909,44.6904046644031,65.9775332172845,2.90616492517773,174.110655048032,182.561476862535,319.836323922766,57.1692976428607,175.454150070187,31.3083346318939,35.7179005623966,57.8551702583731,57.9551707927718,2.15334534976602,141.883954077297,26.647018221311,10.9091019967055,243.377238273902,77.4171736248815,0,22.2535581993079,104.263031937159,2.69399717824001,38.7555976768616,0,13.511972184587,20.6250636441868,6.27567017628372,12.8631475030287,21.9986907754169,0,68.6757147637332,108.306024312272,0,50.2765104084402,20.4206979689808,4.97759830637815,0,217.942638229104,0
